SetID,State,Monthly Net Income,Paycheck Net Income,Rent or Own,Months at Residence,Bank Account Months,Pay Cycle,Loan Amount,Loan Funded Date,Loan Due Date,Duration,FPD,FPDEF
1219,TX,"$9,750.00 ","$4,875.00 ",R,24,24,BiWeekly,$642.05 ,3/6/2018,3/16/2018,10,TRUE,1
1216,TX,"$11,000.00 ","$5,500.00 ",R,36,6,BiMonthly,$640.95 ,3/1/2018,3/8/2018,7,FALSE,0
1199,TX,"$12,000.00 ","$6,000.00 ",R,60,60,BiWeekly,$641.09 ,3/1/2018,3/9/2018,8,TRUE,1
1349,CA,"$9,000.00 ","$4,500.00 ",R,36,36,BiWeekly,$117.65 ,2/26/2018,3/16/2018,18,FALSE,0
1832,TX,"$3,328.00 ","$1,664.00 ",O,197,36,BiWeekly,$641.08 ,2/7/2018,2/15/2018,8,TRUE,1
1146,CA,"$1,754.00 ",$877.00 ,R,63,36,BiWeekly,$300.00 ,3/4/2018,3/15/2018,11,FALSE,0
576,CA,"$4,000.00 ","$2,000.00 ",R,24,6,BiMonthly,$117.65 ,3/26/2018,4/6/2018,11,FALSE,0
1744,TX,"$5,000.00 ","$5,000.00 ",R,24,6,Monthly,$641.91 ,2/12/2018,2/26/2018,14,TRUE,1
1926,CA,"$4,000.00 ","$2,000.00 ",R,36,36,BiWeekly,$300.00 ,2/2/2018,2/23/2018,21,FALSE,0
154,CA,"$1,920.00 ",$960.00 ,R,55,15,BiWeekly,$300.00 ,4/6/2018,4/19/2018,13,TRUE,1
207,CA,"$2,560.00 ","$1,280.00 ",R,6,36,BiWeekly,$300.00 ,4/4/2018,4/13/2018,9,FALSE,0
1109,CA,"$1,662.00 ",$831.00 ,R,37,36,BiWeekly,$300.00 ,3/5/2018,3/22/2018,17,TRUE,1
1791,CA,"$1,437.00 ","$1,437.00 ",R,30,36,Monthly,$300.00 ,2/9/2018,3/2/2018,21,FALSE,0
173,CA,"$3,000.00 ","$1,500.00 ",R,60,3,BiWeekly,$235.30 ,4/5/2018,4/20/2018,15,FALSE,0
1133,TX,"$5,000.00 ","$2,500.00 ",R,108,30,BiWeekly,$320.75 ,3/5/2018,3/16/2018,11,FALSE,0
1574,TX,"$10,000.00 ","$5,000.00 ",O,108,6,BiWeekly,$642.05 ,2/15/2018,3/2/2018,15,FALSE,0
333,TX,"$5,000.00 ","$2,500.00 ",R,36,18,BiWeekly,$513.97 ,4/2/2018,4/20/2018,18,FALSE,0
1369,CA,"$3,826.00 ","$1,913.00 ",R,246,3,BiWeekly,$300.00 ,2/24/2018,3/16/2018,20,FALSE,0
1958,CA,"$1,676.00 ",$838.00 ,R,3,12,BiWeekly,$300.00 ,2/5/2018,2/16/2018,11,TRUE,1
428,TX,"$3,000.00 ","$1,500.00 ",R,72,30,BiWeekly,$641.91 ,3/29/2018,4/12/2018,14,FALSE,0
1629,TX,"$10,000.00 ","$5,000.00 ",R,60,60,BiMonthly,$641.23 ,2/14/2018,2/23/2018,9,TRUE,1
1128,TX,"$5,416.00 ","$2,708.00 ",R,24,24,BiWeekly,$256.43 ,3/5/2018,3/13/2018,8,FALSE,0
516,CA,"$5,000.00 ","$2,500.00 ",R,48,30,BiMonthly,$235.30 ,3/27/2018,4/11/2018,15,TRUE,1
1076,CA,"$2,400.00 ","$1,200.00 ",R,147,30,BiWeekly,$300.00 ,3/6/2018,3/16/2018,10,FALSE,0
497,CA,"$2,500.00 ","$2,500.00 ",R,48,6,Monthly,$117.65 ,3/28/2018,4/27/2018,30,FALSE,0
1849,CA,"$2,560.00 ",$640.00 ,R,87,36,Weekly,$300.00 ,2/6/2018,2/20/2018,14,FALSE,0
977,CA,"$2,400.00 ",$600.00 ,R,32,30,Weekly,$300.00 ,3/12/2018,3/23/2018,11,FALSE,0
1656,CA,"$6,000.00 ","$3,000.00 ",R,12,12,BiWeekly,$235.30 ,2/13/2018,2/21/2018,8,FALSE,0
632,CA,"$3,200.00 ","$1,600.00 ",R,84,15,BiWeekly,$300.00 ,3/23/2018,4/9/2018,17,FALSE,0
245,CA,"$6,200.00 ","$6,200.00 ",R,60,60,Monthly,$235.30 ,4/3/2018,5/4/2018,31,FALSE,0
1988,TX,"$3,000.00 ","$3,000.00 ",R,72,9,Monthly,$385.15 ,1/31/2018,2/14/2018,14,FALSE,0
1119,TX,"$10,000.00 ","$5,000.00 ",R,60,36,BiWeekly,$642.46 ,3/5/2018,3/23/2018,18,TRUE,1
227,CA,"$2,500.00 ","$1,250.00 ",R,60,6,BiWeekly,$117.65 ,4/4/2018,4/13/2018,9,TRUE,1
793,CA,"$10,000.00 ","$5,000.00 ",R,12,6,BiWeekly,$235.30 ,3/18/2018,4/6/2018,19,FALSE,0
1241,CA,"$2,100.00 ","$1,050.00 ",R,98,30,BiWeekly,$235.30 ,2/28/2018,3/16/2018,16,FALSE,0
1095,CA,"$1,000.00 ","$1,000.00 ",R,0,6,Monthly,$117.65 ,3/5/2018,3/30/2018,25,TRUE,1
1951,CA,"$1,500.00 ","$1,500.00 ",R,12,6,Monthly,$117.65 ,2/1/2018,2/21/2018,20,FALSE,0
1144,CA,"$3,000.00 ","$3,000.00 ",R,0,6,Monthly,$117.65 ,3/5/2018,4/4/2018,30,FALSE,0
1853,CA,"$1,916.00 ",$958.00 ,R,132,15,BiWeekly,$176.47 ,2/6/2018,2/16/2018,10,FALSE,0
935,CA,"$1,500.00 ","$1,500.00 ",R,60,6,Monthly,$117.65 ,3/14/2018,4/5/2018,22,TRUE,1
995,CA,"$3,500.00 ","$3,500.00 ",R,12,6,Monthly,$117.65 ,3/9/2018,3/30/2018,21,FALSE,0
589,TX,"$3,624.00 ","$1,812.00 ",R,60,60,BiWeekly,$641.78 ,3/24/2018,4/6/2018,13,FALSE,0
808,CA,"$2,420.00 ",$605.00 ,R,144,36,Weekly,$300.00 ,3/17/2018,3/30/2018,13,FALSE,0
1896,TX,"$8,000.00 ","$4,000.00 ",R,24,6,BiWeekly,$642.46 ,2/5/2018,2/23/2018,18,TRUE,1
259,CA,"$1,376.00 ",$688.00 ,R,28,6,BiWeekly,$300.00 ,4/3/2018,4/17/2018,14,TRUE,1
661,CA,"$3,000.00 ","$3,000.00 ",R,24,24,Monthly,$235.30 ,3/22/2018,4/22/2018,31,TRUE,1
1876,CA,"$2,400.00 ","$1,200.00 ",O,174,3,BiMonthly,$300.00 ,2/5/2018,2/16/2018,11,FALSE,0
1687,CA,"$2,184.00 ",$546.00 ,R,90,36,Weekly,$300.00 ,2/13/2018,2/23/2018,10,FALSE,0
893,TX,"$12,800.00 ","$6,400.00 ",R,60,36,BiWeekly,$641.23 ,3/14/2018,3/23/2018,9,TRUE,1
1435,TX,"$7,000.00 ","$3,500.00 ",R,12,6,BiMonthly,$641.09 ,2/21/2018,3/1/2018,8,FALSE,0
794,CA,"$3,545.00 ","$3,545.00 ",R,12,50,Monthly,$235.30 ,3/18/2018,3/30/2018,12,FALSE,0
1716,TX,"$3,000.00 ","$3,000.00 ",R,12,12,Monthly,$513.97 ,2/12/2018,3/2/2018,18,FALSE,0
1462,TX,"$6,000.00 ","$3,000.00 ",R,60,24,BiWeekly,$641.23 ,2/21/2018,3/2/2018,9,TRUE,1
441,CA,"$5,000.00 ","$2,500.00 ",R,72,6,BiWeekly,$117.65 ,3/28/2018,4/16/2018,19,FALSE,0
987,TX,"$4,000.00 ","$4,000.00 ",O,108,6,Monthly,$641.78 ,3/14/2018,3/23/2018,9,TRUE,1
1432,CA,"$1,474.00 ",$737.00 ,O,124,12,BiWeekly,$117.65 ,2/22/2018,3/13/2018,19,FALSE,0
343,CA,"$2,810.00 ","$1,405.00 ",R,24,15,BiWeekly,$300.00 ,4/1/2018,4/13/2018,12,FALSE,0
638,CA,"$3,100.00 ","$1,550.00 ",R,24,36,BiWeekly,$300.00 ,3/22/2018,3/30/2018,8,FALSE,0
1727,CA,"$13,000.00 ","$6,500.00 ",R,120,9,BiWeekly,$235.30 ,2/12/2018,3/2/2018,18,FALSE,0
1839,CA,"$2,000.00 ","$1,000.00 ",R,13,6,BiWeekly,$300.00 ,2/6/2018,2/16/2018,10,FALSE,0
679,CA,"$2,400.00 ","$1,200.00 ",R,36,36,BiMonthly,$300.00 ,3/21/2018,4/11/2018,21,FALSE,0
747,CA,"$1,014.00 ","$1,014.00 ",R,147,36,Monthly,$300.00 ,3/19/2018,4/6/2018,18,FALSE,0
466,TX,"$3,752.00 ","$1,876.00 ",R,43,36,BiWeekly,$641.23 ,3/28/2018,4/6/2018,9,FALSE,0
1993,TX,"$3,500.00 ","$3,500.00 ",R,240,24,Monthly,$643.83 ,1/31/2018,2/28/2018,28,FALSE,0
1422,CA,"$13,000.00 ","$6,500.00 ",R,12,12,BiMonthly,$235.30 ,2/22/2018,3/15/2018,21,FALSE,0
885,CA,"$4,000.00 ","$2,000.00 ",R,12,12,BiMonthly,$235.30 ,3/14/2018,3/30/2018,16,TRUE,1
1709,TX,"$3,000.00 ","$3,000.00 ",R,120,30,Monthly,$385.15 ,2/12/2018,2/26/2018,14,FALSE,0
1495,TX,"$13,000.00 ","$6,500.00 ",R,24,9,BiMonthly,$642.05 ,2/20/2018,3/7/2018,15,FALSE,0
1304,CA,"$4,622.00 ","$2,311.00 ",O,15,36,BiMonthly,$300.00 ,2/27/2018,3/15/2018,16,FALSE,0
489,CA,"$4,000.00 ","$2,000.00 ",R,24,60,Monthly,$235.30 ,3/27/2018,4/11/2018,15,FALSE,0
1902,TX,"$6,000.00 ","$6,000.00 ",O,173,36,Monthly,$643.15 ,2/5/2018,2/28/2018,23,TRUE,1
1400,TX,"$4,000.00 ","$4,000.00 ",R,36,36,Monthly,$644.24 ,2/22/2018,3/25/2018,31,FALSE,0
1102,CA,$612.00 ,$612.00 ,R,38,36,Monthly,$205.88 ,3/5/2018,4/3/2018,29,TRUE,1
1106,TX,"$5,000.00 ","$2,500.00 ",R,12,12,BiWeekly,$642.05 ,3/5/2018,3/20/2018,15,FALSE,0
140,CA,"$2,000.00 ","$2,000.00 ",O,12,6,Monthly,$300.00 ,4/11/2018,5/3/2018,22,TRUE,1
197,TX,"$4,000.00 ","$2,000.00 ",R,64,64,BiWeekly,$641.50 ,4/9/2018,4/20/2018,11,FALSE,0
870,CA,"$10,000.00 ","$5,000.00 ",R,12,6,BiWeekly,$117.65 ,3/14/2018,3/23/2018,9,FALSE,0
630,CA,"$1,500.00 ","$1,500.00 ",R,60,6,Monthly,$117.65 ,3/23/2018,4/3/2018,11,FALSE,0
288,CA,"$2,500.00 ","$1,250.00 ",R,12,6,BiWeekly,$117.65 ,4/2/2018,4/20/2018,18,FALSE,0
1161,CA,"$7,600.00 ","$3,800.00 ",R,108,25,BiWeekly,$235.30 ,3/3/2018,3/15/2018,12,FALSE,0
1804,CA,"$2,366.00 ","$1,183.00 ",R,51,30,BiWeekly,$147.06 ,2/8/2018,2/16/2018,8,FALSE,0
1613,CA,"$6,000.00 ","$3,000.00 ",R,128,410,BiWeekly,$235.30 ,2/15/2018,2/22/2018,7,FALSE,0
1916,CA,"$1,342.00 ",$671.00 ,R,6,30,BiMonthly,$300.00 ,2/3/2018,2/16/2018,13,FALSE,0
889,CA,"$6,500.00 ","$3,250.00 ",R,24,24,BiWeekly,$117.65 ,3/15/2018,3/27/2018,12,FALSE,0
1051,CA,"$7,000.00 ","$3,500.00 ",R,36,6,BiWeekly,$117.65 ,3/8/2018,3/16/2018,8,FALSE,0
377,CA,"$2,500.00 ","$1,250.00 ",R,12,24,BiWeekly,$235.30 ,3/30/2018,4/9/2018,10,TRUE,1
1877,CA,"$2,058.00 ","$2,058.00 ",R,23,36,Monthly,$300.00 ,2/5/2018,3/2/2018,25,FALSE,0
791,CA,"$10,000.00 ","$2,500.00 ",R,12,6,Weekly,$117.65 ,3/18/2018,3/30/2018,12,TRUE,1
1803,CA,"$1,118.00 ",$559.00 ,R,26,6,BiWeekly,$300.00 ,2/8/2018,2/20/2018,12,FALSE,0
403,TX,"$8,692.00 ","$4,346.00 ",R,12,6,BiWeekly,$384.65 ,3/29/2018,4/6/2018,8,TRUE,1
1468,CA,"$1,200.00 ",$600.00 ,R,191,9,BiWeekly,$235.30 ,2/20/2018,3/2/2018,10,FALSE,0
1588,CA,"$3,100.00 ","$1,550.00 ",O,301,36,BiMonthly,$300.00 ,2/15/2018,2/23/2018,8,FALSE,0
835,TX,"$12,000.00 ","$6,000.00 ",R,60,36,BiWeekly,$641.09 ,3/16/2018,3/23/2018,7,TRUE,1
844,TX,"$5,192.00 ","$2,596.00 ",R,39,36,Monthly,$643.97 ,3/15/2018,4/13/2018,29,FALSE,0
1493,CA,"$10,334.00 ","$5,167.00 ",R,19,83,BiMonthly,$235.30 ,2/20/2018,3/1/2018,9,FALSE,0
868,TX,"$5,800.00 ","$5,800.00 ",O,183,36,Monthly,$642.05 ,3/14/2018,3/29/2018,15,TRUE,1
1179,CA,"$2,032.00 ",$508.00 ,R,16,36,Weekly,$300.00 ,3/2/2018,3/16/2018,14,FALSE,0
300,TX,"$2,000.00 ","$2,000.00 ",R,12,6,Monthly,$385.89 ,4/3/2018,4/25/2018,22,FALSE,0
77,CA,"$1,875.00 ","$1,875.00 ",R,47,6,Monthly,$300.00 ,4/9/2018,5/4/2018,25,FALSE,0
729,CA,"$9,000.00 ","$4,500.00 ",R,12,6,BiWeekly,$117.65 ,3/20/2018,3/30/2018,10,TRUE,1
1027,CA,"$10,000.00 ","$5,000.00 ",R,96,6,BiWeekly,$117.65 ,3/8/2018,3/16/2018,8,TRUE,1
269,TX,"$3,500.00 ","$3,500.00 ",R,60,6,Monthly,$643.83 ,4/3/2018,5/1/2018,28,FALSE,0
1866,CA,"$7,000.00 ","$3,500.00 ",R,72,5,BiWeekly,$117.65 ,2/5/2018,2/23/2018,18,FALSE,0
1221,TX,"$2,875.00 ","$2,875.00 ",R,91,131,Monthly,$385.64 ,3/1/2018,3/21/2018,20,TRUE,1
1115,CA,"$4,556.00 ","$2,278.00 ",R,252,36,BiWeekly,$300.00 ,3/5/2018,3/16/2018,11,FALSE,0
313,TX,"$3,500.00 ","$3,500.00 ",R,60,6,Monthly,$641.91 ,4/2/2018,4/16/2018,14,FALSE,0
656,CA,"$2,500.00 ","$2,500.00 ",R,24,24,Monthly,$117.65 ,3/22/2018,3/30/2018,8,FALSE,0
1578,TX,"$9,000.00 ","$4,500.00 ",O,108,6,BiWeekly,$640.95 ,2/15/2018,2/22/2018,7,FALSE,0
1182,TX,"$3,500.00 ","$3,500.00 ",R,108,30,Monthly,$642.60 ,3/2/2018,3/21/2018,19,TRUE,1
1562,TX,"$3,500.00 ","$3,500.00 ",O,108,6,Monthly,$641.78 ,2/15/2018,2/28/2018,13,FALSE,0
1067,CA,"$1,500.00 ","$1,500.00 ",R,108,6,Monthly,$117.65 ,3/7/2018,4/3/2018,27,FALSE,0
727,CA,"$10,000.00 ","$5,000.00 ",O,60,6,BiWeekly,$117.65 ,3/20/2018,4/6/2018,17,FALSE,0
865,CA,"$1,800.00 ",$900.00 ,R,116,30,BiMonthly,$300.00 ,3/15/2018,4/5/2018,21,FALSE,0
1392,CA,"$4,260.00 ","$2,130.00 ",R,112,36,BiMonthly,$300.00 ,2/23/2018,3/15/2018,20,FALSE,0
941,CA,"$6,500.00 ","$6,500.00 ",O,184,36,Monthly,$300.00 ,3/12/2018,3/30/2018,18,TRUE,1
797,CA,"$3,000.00 ","$3,000.00 ",R,36,36,Monthly,$117.65 ,3/22/2018,4/3/2018,12,FALSE,0
1413,CA,"$6,034.00 ","$3,017.00 ",R,39,36,BiWeekly,$300.00 ,2/22/2018,3/2/2018,8,FALSE,0
882,CA,"$6,000.00 ","$3,000.00 ",R,12,12,BiWeekly,$235.30 ,3/14/2018,3/23/2018,9,FALSE,0
908,CA,"$6,000.00 ","$3,000.00 ",R,36,12,BiWeekly,$117.65 ,3/13/2018,3/30/2018,17,FALSE,0
557,CA,"$3,500.00 ",$875.00 ,R,12,6,Weekly,$117.65 ,3/26/2018,4/6/2018,11,FALSE,0
1594,CA,"$2,800.00 ","$1,400.00 ",R,86,6,BiWeekly,$300.00 ,2/15/2018,3/2/2018,15,FALSE,0
222,CA,"$5,584.00 ","$2,792.00 ",R,24,6,BiWeekly,$300.00 ,4/9/2018,4/27/2018,18,TRUE,1
29,CA,"$5,000.00 ","$2,500.00 ",R,108,12,BiWeekly,$300.00 ,4/9/2018,4/20/2018,11,FALSE,0
1079,TX,"$2,000.00 ","$2,000.00 ",R,24,24,Monthly,$514.63 ,3/6/2018,3/30/2018,24,FALSE,0
81,CA,"$1,500.00 ",$750.00 ,R,12,6,BiWeekly,$117.65 ,4/8/2018,4/17/2018,9,FALSE,0
596,CA,"$4,000.00 ","$2,000.00 ",R,24,24,BiWeekly,$117.65 ,3/23/2018,4/2/2018,10,FALSE,0
393,CA,"$1,974.00 ",$987.00 ,R,26,30,BiWeekly,$147.06 ,3/30/2018,4/13/2018,14,FALSE,0
1345,CA,"$3,534.00 ","$1,767.00 ",O,229,36,BiWeekly,$300.00 ,2/26/2018,3/16/2018,18,FALSE,0
458,CA,"$1,170.00 ",$585.00 ,R,39,36,BiMonthly,$300.00 ,3/28/2018,4/13/2018,16,FALSE,0
688,TX,"$1,000.00 ",$500.00 ,O,12,6,BiWeekly,$641.23 ,3/21/2018,3/30/2018,9,FALSE,0
1485,TX,"$10,600.00 ","$5,300.00 ",R,60,60,BiWeekly,$642.32 ,2/20/2018,3/9/2018,17,TRUE,1
1640,CA,"$1,614.00 ",$807.00 ,R,38,36,BiMonthly,$300.00 ,2/14/2018,2/23/2018,9,FALSE,0
91,CA,"$2,000.00 ","$2,000.00 ",O,108,6,Monthly,$117.65 ,4/7/2018,4/25/2018,18,FALSE,0
599,CA,"$1,752.00 ","$1,752.00 ",R,133,36,Monthly,$300.00 ,3/23/2018,4/18/2018,26,FALSE,0
1013,TX,"$5,000.00 ","$5,000.00 ",R,24,3,Monthly,$641.91 ,3/15/2018,3/23/2018,8,TRUE,1
477,TX,"$4,250.00 ","$2,125.00 ",R,12,12,BiWeekly,$641.23 ,3/27/2018,4/5/2018,9,FALSE,0
169,CA,"$3,000.00 ","$1,500.00 ",R,12,18,BiWeekly,$235.30 ,4/5/2018,4/20/2018,15,TRUE,1
1862,CA,"$5,800.00 ","$2,900.00 ",R,2,9,BiWeekly,$300.00 ,2/5/2018,2/16/2018,11,TRUE,1
1368,TX,"$2,110.00 ","$2,110.00 ",R,60,60,Monthly,$644.24 ,2/24/2018,3/27/2018,31,TRUE,1
1398,CA,"$3,800.00 ","$1,900.00 ",R,36,30,BiWeekly,$294.12 ,2/23/2018,3/2/2018,7,FALSE,0
1445,CA,"$2,000.00 ","$2,000.00 ",O,249,36,Monthly,$300.00 ,2/21/2018,3/6/2018,13,FALSE,0
565,CA,"$3,844.00 ","$1,922.00 ",R,72,15,BiWeekly,$300.00 ,3/26/2018,4/6/2018,11,FALSE,0
24,CA,"$2,000.00 ","$1,000.00 ",R,24,36,BiWeekly,$117.65 ,4/12/2018,4/20/2018,8,TRUE,1
1974,CA,"$2,400.00 ",$600.00 ,R,24,36,Weekly,$300.00 ,2/1/2018,2/9/2018,8,FALSE,0
1986,CA,"$4,374.00 ","$2,187.00 ",R,40,30,BiMonthly,$300.00 ,1/31/2018,2/15/2018,15,FALSE,0
408,CA,"$4,000.00 ","$2,000.00 ",R,12,6,BiWeekly,$117.65 ,3/29/2018,4/13/2018,15,TRUE,1
442,CA,"$1,000.00 ","$1,000.00 ",R,12,6,Monthly,$117.65 ,3/28/2018,4/6/2018,9,FALSE,0
1303,TX,"$6,000.00 ","$6,000.00 ",R,24,60,Monthly,$644.24 ,2/27/2018,3/30/2018,31,FALSE,0
1561,CA,"$3,000.00 ","$3,000.00 ",R,72,18,Monthly,$235.30 ,2/15/2018,3/18/2018,31,FALSE,0
277,TX,"$2,876.00 ","$1,438.00 ",R,40,53,BiWeekly,$384.82 ,4/3/2018,4/13/2018,10,FALSE,0
1688,TX,"$6,000.00 ","$3,000.00 ",R,123,33,Monthly,$256.43 ,2/13/2018,2/21/2018,8,FALSE,0
63,CA,"$2,400.00 ","$1,200.00 ",R,59,9,BiWeekly,$300.00 ,4/9/2018,4/20/2018,11,TRUE,1
1520,CA,"$2,278.00 ","$1,139.00 ",O,383,36,BiWeekly,$300.00 ,2/19/2018,3/2/2018,11,FALSE,0
561,CA,"$2,500.00 ","$1,250.00 ",R,24,30,BiWeekly,$117.65 ,3/25/2018,4/13/2018,19,FALSE,0
588,CA,"$6,500.00 ","$3,250.00 ",R,36,30,BiMonthly,$235.30 ,3/24/2018,4/13/2018,20,FALSE,0
136,CA,"$3,000.00 ","$3,000.00 ",R,12,6,Monthly,$117.65 ,4/6/2018,5/4/2018,28,FALSE,0
837,CA,"$2,400.00 ","$1,200.00 ",R,81,12,BiWeekly,$300.00 ,3/15/2018,4/5/2018,21,TRUE,1
1670,CA,"$3,000.00 ","$3,000.00 ",R,13,10,Monthly,$235.30 ,2/13/2018,2/28/2018,15,FALSE,0
1108,CA,"$4,750.00 ","$2,375.00 ",R,35,36,BiWeekly,$300.00 ,3/5/2018,3/16/2018,11,TRUE,1
832,CA,"$1,500.00 ","$1,500.00 ",R,84,6,Monthly,$117.65 ,3/22/2018,3/30/2018,8,TRUE,1
1044,CA,"$5,000.00 ","$5,000.00 ",R,12,6,Monthly,$117.65 ,3/8/2018,3/30/2018,22,FALSE,0
1187,CA,"$3,120.00 ",$780.00 ,R,36,12,Weekly,$300.00 ,3/2/2018,3/16/2018,14,FALSE,0
132,CA,"$3,500.00 ","$1,750.00 ",R,24,24,BiMonthly,$235.30 ,4/6/2018,4/27/2018,21,FALSE,0
1141,CA,"$3,712.00 ","$1,856.00 ",R,10,36,BiWeekly,$300.00 ,3/4/2018,3/16/2018,12,FALSE,0
1614,CA,"$9,000.00 ","$4,500.00 ",R,108,12,BiWeekly,$235.30 ,2/14/2018,3/1/2018,15,TRUE,1
1982,CA,"$1,500.00 ","$1,500.00 ",R,12,6,Monthly,$117.65 ,1/31/2018,2/21/2018,21,FALSE,0
1231,TX,"$12,400.00 ","$6,200.00 ",R,60,60,BiWeekly,$641.09 ,3/1/2018,3/9/2018,8,TRUE,1
57,TX,"$5,500.00 ","$2,750.00 ",R,48,6,BiWeekly,$642.46 ,4/9/2018,4/27/2018,18,TRUE,1
1873,CA,"$2,004.00 ","$2,004.00 ",R,7,9,Monthly,$300.00 ,2/5/2018,2/15/2018,10,FALSE,0
1166,TX,"$3,625.00 ","$3,625.00 ",R,12,12,Monthly,$644.10 ,3/4/2018,4/2/2018,29,TRUE,1
17,CA,"$3,500.00 ","$1,750.00 ",R,60,12,BiWeekly,$235.30 ,4/9/2018,4/27/2018,18,TRUE,1
849,CA,"$6,000.00 ","$3,000.00 ",R,60,18,BiMonthly,$235.30 ,3/15/2018,4/5/2018,21,FALSE,0
499,CA,"$1,500.00 ","$1,500.00 ",R,12,6,Monthly,$117.65 ,3/27/2018,4/27/2018,31,FALSE,0
155,CA,"$4,000.00 ","$4,000.00 ",R,60,60,Monthly,$235.30 ,4/5/2018,5/3/2018,28,FALSE,0
1309,CA,"$6,000.00 ","$3,000.00 ",R,60,36,BiWeekly,$235.30 ,2/26/2018,3/16/2018,18,FALSE,0
863,CA,"$1,780.00 ",$445.00 ,R,35,15,Weekly,$300.00 ,3/15/2018,3/29/2018,14,FALSE,0
214,CA,"$2,200.00 ","$1,100.00 ",R,12,30,BiMonthly,$300.00 ,4/4/2018,4/13/2018,9,FALSE,0
1484,TX,"$5,500.00 ","$5,500.00 ",O,160,36,Monthly,$641.09 ,2/20/2018,2/28/2018,8,TRUE,1
1671,TX,"$12,000.00 ","$6,000.00 ",R,48,48,BiMonthly,$641.36 ,2/13/2018,2/23/2018,10,TRUE,1
1539,CA,"$1,500.00 ",$750.00 ,R,24,6,BiWeekly,$300.00 ,2/16/2018,3/9/2018,21,FALSE,0
647,CA,"$1,600.00 ",$800.00 ,R,54,15,BiWeekly,$300.00 ,3/22/2018,4/11/2018,20,TRUE,1
353,CA,"$4,000.00 ","$4,000.00 ",R,24,24,Monthly,$235.30 ,4/1/2018,4/19/2018,18,FALSE,0
1746,CA,"$6,000.00 ","$3,000.00 ",R,36,36,BiWeekly,$235.30 ,2/12/2018,2/27/2018,15,FALSE,0
1976,CA,"$2,600.00 ","$1,300.00 ",R,38,30,BiMonthly,$300.00 ,2/5/2018,2/15/2018,10,FALSE,0
634,CA,"$3,500.00 ","$1,750.00 ",R,24,24,BiWeekly,$235.30 ,3/22/2018,3/30/2018,8,FALSE,0
1925,CA,"$2,592.00 ","$1,296.00 ",R,13,36,BiWeekly,$300.00 ,2/2/2018,2/15/2018,13,FALSE,0
417,TX,"$3,625.00 ","$3,625.00 ",R,60,60,Monthly,$644.24 ,3/29/2018,4/29/2018,31,FALSE,0
1796,TX,"$13,000.00 ","$6,500.00 ",R,60,30,BiWeekly,$385.23 ,2/8/2018,2/23/2018,15,FALSE,0
1351,CA,"$6,000.00 ","$3,000.00 ",R,12,9,BiWeekly,$235.30 ,2/26/2018,3/9/2018,11,TRUE,1
225,CA,"$1,500.00 ",$750.00 ,R,24,6,BiWeekly,$117.65 ,4/4/2018,4/13/2018,9,TRUE,1
1506,CA,"$6,400.00 ","$3,200.00 ",R,52,36,BiMonthly,$300.00 ,2/19/2018,3/1/2018,10,TRUE,1
1612,CA,"$3,440.00 ",$860.00 ,R,147,36,Weekly,$300.00 ,2/14/2018,2/23/2018,9,FALSE,0
16,TX,"$3,500.00 ","$1,750.00 ",R,12,6,BiWeekly,$641.09 ,4/12/2018,4/20/2018,8,TRUE,1
438,CA,"$2,290.00 ","$1,145.00 ",O,169,30,BiWeekly,$235.30 ,3/28/2018,4/6/2018,9,FALSE,0
963,CA,"$5,400.00 ","$2,700.00 ",R,17,36,BiMonthly,$300.00 ,3/11/2018,3/22/2018,11,FALSE,0
932,CA,"$3,600.00 ",$900.00 ,R,181,36,Weekly,$300.00 ,3/13/2018,3/23/2018,10,FALSE,0
986,TX,"$3,000.00 ","$3,000.00 ",R,24,24,Monthly,$641.78 ,3/12/2018,3/23/2018,11,FALSE,0
171,CA,"$2,300.00 ","$2,300.00 ",R,30,36,Monthly,$300.00 ,4/5/2018,5/3/2018,28,FALSE,0
926,CA,"$2,000.00 ","$1,000.00 ",R,27,36,BiMonthly,$300.00 ,3/13/2018,3/23/2018,10,FALSE,0
1352,TX,"$3,000.00 ","$3,000.00 ",R,36,36,Monthly,$644.24 ,2/26/2018,3/29/2018,31,TRUE,1
1054,TX,"$12,400.00 ","$6,200.00 ",R,60,60,BiWeekly,$641.23 ,3/7/2018,3/16/2018,9,TRUE,1
878,TX,"$6,500.00 ","$6,500.00 ",R,169,36,Monthly,$642.19 ,3/14/2018,3/30/2018,16,TRUE,1
665,TX,"$5,076.00 ","$2,538.00 ",R,12,12,BiWeekly,$642.46 ,3/22/2018,4/9/2018,18,TRUE,1
1762,CA,"$1,700.00 ",$850.00 ,R,362,30,BiMonthly,$300.00 ,2/12/2018,2/28/2018,16,FALSE,0
1019,CA,"$1,500.00 ","$1,500.00 ",O,108,6,Monthly,$117.65 ,3/8/2018,4/3/2018,26,FALSE,0
1312,CA,"$1,312.00 ",$656.00 ,R,24,12,BiMonthly,$300.00 ,2/26/2018,3/20/2018,22,TRUE,1
1332,TX,"$12,000.00 ","$6,000.00 ",R,60,36,BiWeekly,$641.50 ,2/26/2018,3/9/2018,11,FALSE,0
1053,CA,"$2,506.00 ","$1,253.00 ",R,219,36,BiMonthly,$300.00 ,3/7/2018,3/16/2018,9,FALSE,0
240,CA,"$5,496.00 ","$2,748.00 ",R,26,15,BiMonthly,$300.00 ,4/3/2018,4/13/2018,10,FALSE,0
